,copy number,gamma,growth_rates,mutation_rate,omega,partitioning,pop_size,selection mode,tau,time
0,11,171.08554277138572,[0.97 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  ],0.0001,171.08554277138572,True,10000.0,dominant,170.08504252126065,2000.0
0,11,73.03651825912956,[0.97 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  ],0.0001,73.03651825912956,True,10000.0,dominant,72.03601800900451,2000.0
0,11,216.1080540270135,[0.97 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  ],0.0001,216.1080540270135,True,10000.0,dominant,216.1080540270135,2000.0
0,31,0,"[0.97 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.  ]",1e-06,0.0,False,10000.0,dominant,161.0805402701351,2000.0
0,31,0,"[0.97 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.  ]",1e-06,0.0,False,10000.0,dominant,485.24262131065535,2000.0
0,31,0,"[0.97 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.  ]",1e-06,0.0,False,10000.0,dominant,198.0990495247624,2000.0
0,31,1425.7128564282143,"[0.97 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.  ]",1e-06,1425.7128564282143,True,10000.0,dominant,1425.7128564282143,2000.0
0,31,347.17358679339674,"[0.97 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.  ]",1e-06,347.17358679339674,True,10000.0,dominant,346.17308654327167,2000.0
0,31,881.4407203601802,"[0.97 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.  ]",1e-06,881.4407203601802,True,10000.0,dominant,881.4407203601802,2000.0
0,31,0,"[0.97 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.  ]",1e-05,0.0,False,10000.0,dominant,137.06853426713357,2000.0
0,31,0,"[0.97 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.  ]",1e-05,0.0,False,10000.0,dominant,167.08354177088546,2000.0
0,31,0,"[0.97 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.  ]",1e-05,0.0,False,10000.0,dominant,165.08254127063532,2000.0
0,31,442.2211105552777,"[0.97 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.  ]",1e-05,442.2211105552777,True,10000.0,dominant,442.2211105552777,2000.0
0,31,212.10605302651328,"[0.97 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.  ]",1e-05,202.10105052526265,True,10000.0,dominant,198.0990495247624,2000.0
0,31,537.2686343171587,"[0.97 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.  ]",1e-05,537.2686343171587,True,10000.0,dominant,537.2686343171587,2000.0
0,31,0,"[0.97 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.  ]",0.0001,0.0,False,10000.0,dominant,80.04002001000501,2000.0
0,31,0,"[0.97 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.  ]",0.0001,0.0,False,10000.0,dominant,88.04402201100551,2000.0
0,31,0,"[0.97 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.  ]",0.0001,0.0,False,10000.0,dominant,84.04202101050527,2000.0
0,31,225.1125562781391,"[0.97 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.  ]",0.0001,223.11155577788895,True,10000.0,dominant,221.11055527763884,2000.0
0,31,208.10405202601302,"[0.97 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.  ]",0.0001,207.10355177588795,True,10000.0,dominant,206.1030515257629,2000.0
0,31,190.0950475237619,"[0.97 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   1.
 1.   1.   1.  ]",0.0001,186.09304652326165,True,10000.0,dominant,185.09254627313658,2000.0
0,4,0,[0.9 1.  1.  1. ],1e-06,0.0,False,10000.0,dominant,259.12956478239124,2000.0
0,4,0,[0.9 1.  1.  1. ],1e-06,0.0,False,10000.0,dominant,393.1965982991496,2000.0
0,4,0,[0.9 1.  1.  1. ],1e-06,0.0,False,10000.0,dominant,613.3066533266634,2000.0
0,4,1827.9139569784893,[0.9 1.  1.  1. ],1e-06,1827.9139569784893,True,10000.0,dominant,1827.9139569784893,2000.0
0,4,1005.5027513756879,[0.9 1.  1.  1. ],1e-06,1005.5027513756879,True,10000.0,dominant,1004.5022511255629,2000.0
0,4,1303.6518259129566,[0.9 1.  1.  1. ],1e-06,1303.6518259129566,True,10000.0,dominant,1302.6513256628316,2000.0
0,4,0,[0.9 1.  1.  1. ],1e-05,0.0,False,10000.0,dominant,92.04602301150575,2000.0
0,4,0,[0.9 1.  1.  1. ],1e-05,0.0,False,10000.0,dominant,153.07653826913457,2000.0
0,4,0,[0.9 1.  1.  1. ],1e-05,0.0,False,10000.0,dominant,137.06853426713357,2000.0
0,4,158.0790395197599,[0.9 1.  1.  1. ],1e-05,158.0790395197599,True,10000.0,dominant,157.07853926963483,2000.0
0,4,98.04902451225614,[0.9 1.  1.  1. ],1e-05,98.04902451225614,True,10000.0,dominant,97.04852426213107,2000.0
0,4,125.06253126563283,[0.9 1.  1.  1. ],1e-05,125.06253126563283,True,10000.0,dominant,125.06253126563283,2000.0
0,4,0,[0.9 1.  1.  1. ],0.0001,0.0,False,10000.0,dominant,72.03601800900451,2000.0
0,4,0,[0.9 1.  1.  1. ],0.0001,1700.8504252126065,False,10000.0,dominant,68.03401700850426,2000.0
0,4,0,[0.9 1.  1.  1. ],0.0001,1602.8014007003503,False,10000.0,dominant,66.03301650825414,2000.0
0,4,91.0455227613807,[0.9 1.  1.  1. ],0.0001,91.0455227613807,True,10000.0,dominant,90.04502251125564,2000.0
0,4,74.03701850925464,[0.9 1.  1.  1. ],0.0001,74.03701850925464,True,10000.0,dominant,73.03651825912956,2000.0
0,4,89.04452226113057,[0.9 1.  1.  1. ],0.0001,89.04452226113057,True,10000.0,dominant,88.04402201100551,2000.0
0,11,0,[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],1e-06,0.0,False,10000.0,dominant,77.03851925962982,2000.0
0,11,0,[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],1e-06,0.0,False,10000.0,dominant,105.05252626313157,2000.0
0,11,0,[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],1e-06,0.0,False,10000.0,dominant,108.05402701350675,2000.0
0,11,128.064032016008,[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],1e-06,128.064032016008,True,10000.0,dominant,128.064032016008,2000.0
0,11,134.06703351675839,[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],1e-06,134.06703351675839,True,10000.0,dominant,134.06703351675839,2000.0
0,11,321.1605802901451,[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],1e-06,321.1605802901451,True,10000.0,dominant,320.16008004002003,2000.0
0,11,0,[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],1e-05,0.0,False,10000.0,dominant,42.02101050525263,2000.0
0,11,0,[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],1e-05,0.0,False,10000.0,dominant,96.04802401200601,2000.0
0,11,0,[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],1e-05,0.0,False,10000.0,dominant,76.03801900950475,2000.0
0,11,101.05052526263133,[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],1e-05,100.05002501250627,True,10000.0,dominant,99.0495247623812,2000.0
0,11,120.06003001500751,[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],1e-05,120.06003001500751,True,10000.0,dominant,119.05952976488246,2000.0
0,11,166.0830415207604,[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],1e-05,166.0830415207604,True,10000.0,dominant,165.08254127063532,2000.0
0,11,0,[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],0.0001,0.0,False,10000.0,dominant,45.02251125562782,2000.0
0,11,0,[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],0.0001,0.0,False,10000.0,dominant,44.022011005502755,2000.0
0,11,0,[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],0.0001,0.0,False,10000.0,dominant,49.02451225612807,2000.0
0,11,82.04102051025514,[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],0.0001,81.04052026013007,True,10000.0,dominant,80.04002001000501,2000.0
0,11,68.03401700850426,[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],0.0001,68.03401700850426,True,10000.0,dominant,67.03351675837919,2000.0
0,11,91.0455227613807,[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],0.0001,91.0455227613807,True,10000.0,dominant,90.04502251125564,2000.0
0,31,0,"[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",1e-06,0.0,False,10000.0,dominant,156.07803901950976,2000.0
0,31,0,"[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",1e-06,0.0,False,10000.0,dominant,104.05202601300651,2000.0
0,31,0,"[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",1e-06,0.0,False,10000.0,dominant,93.04652326163082,2000.0
0,31,212.10605302651328,"[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",1e-06,207.10355177588795,True,10000.0,dominant,202.10105052526265,2000.0
0,31,236.11805902951477,"[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",1e-06,233.11655827913958,True,10000.0,dominant,229.11455727863932,2000.0
0,31,686.3431715857929,"[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",1e-06,681.3406703351676,True,10000.0,dominant,676.3381690845423,2000.0
0,31,0,"[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",1e-05,0.0,False,10000.0,dominant,62.03101550775388,2000.0
0,31,0,"[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",1e-05,0.0,False,10000.0,dominant,67.03351675837919,2000.0
0,31,0,"[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",1e-05,0.0,False,10000.0,dominant,59.02951475737869,2000.0
0,31,129.06453226613309,"[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",1e-05,125.06253126563283,True,10000.0,dominant,121.06053026513257,2000.0
0,31,143.07153576788394,"[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",1e-05,138.06903451725864,True,10000.0,dominant,133.06653326663331,2000.0
0,31,111.05552776388195,"[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",1e-05,105.05252626313157,True,10000.0,dominant,100.05002501250627,2000.0
0,31,0,"[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",0.0001,0.0,False,10000.0,dominant,37.01850925462732,2000.0
0,31,0,"[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",0.0001,0.0,False,10000.0,dominant,27.01350675337669,2000.0
0,31,0,"[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",0.0001,0.0,False,10000.0,dominant,45.02251125562782,2000.0
0,31,88.04402201100551,"[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",0.0001,82.04102051025514,True,10000.0,dominant,74.03701850925464,2000.0
0,31,74.03701850925464,"[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",0.0001,68.03401700850426,True,10000.0,dominant,61.03051525762882,2000.0
0,31,113.05652826413207,"[0.9 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",0.0001,102.05102551275638,True,10000.0,dominant,91.0455227613807,2000.0
0,4,0,[0.7 1.  1.  1. ],1e-06,0.0,False,10000.0,dominant,171.08554277138572,2000.0
0,4,0,[0.7 1.  1.  1. ],1e-06,0.0,False,10000.0,dominant,429.21460730365186,2000.0
0,4,0,[0.7 1.  1.  1. ],1e-06,0.0,False,10000.0,dominant,497.2486243121561,2000.0
0,4,74.03701850925464,[0.7 1.  1.  1. ],1e-06,74.03701850925464,True,10000.0,dominant,73.03651825912956,2000.0
0,4,326.1630815407704,[0.7 1.  1.  1. ],1e-06,326.1630815407704,True,10000.0,dominant,325.16258129064533,2000.0
0,4,160.08004002001002,[0.7 1.  1.  1. ],1e-06,160.08004002001002,True,10000.0,dominant,159.07953976988495,2000.0
0,4,0,[0.7 1.  1.  1. ],1e-05,0.0,False,10000.0,dominant,59.02951475737869,2000.0
0,4,0,[0.7 1.  1.  1. ],1e-05,0.0,False,10000.0,dominant,48.024012006003005,2000.0
0,4,0,[0.7 1.  1.  1. ],1e-05,0.0,False,10000.0,dominant,51.02551275637819,2000.0
0,4,83.0415207603802,[0.7 1.  1.  1. ],1e-05,83.0415207603802,True,10000.0,dominant,82.04102051025514,2000.0
0,4,33.01650825412707,[0.7 1.  1.  1. ],1e-05,33.01650825412707,True,10000.0,dominant,32.016008004002,2000.0
0,4,32.016008004002,[0.7 1.  1.  1. ],1e-05,32.016008004002,True,10000.0,dominant,32.016008004002,2000.0
0,4,0,[0.7 1.  1.  1. ],0.0001,1235.6178089044524,False,10000.0,dominant,26.013006503251628,2000.0
0,4,0,[0.7 1.  1.  1. ],0.0001,0.0,False,10000.0,dominant,32.016008004002,2000.0
0,4,0,[0.7 1.  1.  1. ],0.0001,1046.5232616308156,False,10000.0,dominant,32.016008004002,2000.0
0,4,33.01650825412707,[0.7 1.  1.  1. ],0.0001,33.01650825412707,True,10000.0,dominant,32.016008004002,2000.0
0,4,44.022011005502755,[0.7 1.  1.  1. ],0.0001,44.022011005502755,True,10000.0,dominant,43.02151075537769,2000.0
0,4,37.01850925462732,[0.7 1.  1.  1. ],0.0001,37.01850925462732,True,10000.0,dominant,37.01850925462732,2000.0
0,11,0,[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],1e-06,0.0,False,10000.0,dominant,55.02751375687844,2000.0
0,11,0,[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],1e-06,0.0,False,10000.0,dominant,52.026013006503256,2000.0
0,11,0,[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],1e-06,0.0,False,10000.0,dominant,93.04652326163082,2000.0
0,11,110.05502751375688,[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],1e-06,109.05452726363183,True,10000.0,dominant,107.0535267633817,2000.0
0,11,82.04102051025514,[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],1e-06,81.04052026013007,True,10000.0,dominant,79.03951975987995,2000.0
0,11,98.04902451225614,[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],1e-06,98.04902451225614,True,10000.0,dominant,96.04802401200601,2000.0
0,11,0,[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],1e-05,0.0,False,10000.0,dominant,40.020010005002504,2000.0
0,11,0,[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],1e-05,0.0,False,10000.0,dominant,33.01650825412707,2000.0
0,11,0,[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],1e-05,0.0,False,10000.0,dominant,35.01750875437719,2000.0
0,11,38.019009504752376,[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],1e-05,37.01850925462732,True,10000.0,dominant,35.01750875437719,2000.0
0,11,63.03151575787894,[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],1e-05,62.03101550775388,True,10000.0,dominant,60.030015007503756,2000.0
0,11,50.025012506253134,[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],1e-05,49.02451225612807,True,10000.0,dominant,47.02351175587794,2000.0
0,11,0,[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],0.0001,0.0,False,10000.0,dominant,20.010005002501252,2000.0
0,11,0,[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],0.0001,0.0,False,10000.0,dominant,33.01650825412707,2000.0
0,11,0,[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],0.0001,0.0,False,10000.0,dominant,28.014007003501753,2000.0
0,11,34.01700850425213,[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],0.0001,32.016008004002,True,10000.0,dominant,30.015007503751878,2000.0
0,11,37.01850925462732,[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],0.0001,35.01750875437719,True,10000.0,dominant,33.01650825412707,2000.0
0,11,39.01950975487744,[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ],0.0001,37.01850925462732,True,10000.0,dominant,35.01750875437719,2000.0
0,31,0,"[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",1e-06,0.0,False,10000.0,dominant,55.02751375687844,2000.0
0,31,0,"[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",1e-06,0.0,False,10000.0,dominant,43.02151075537769,2000.0
0,31,0,"[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",1e-06,0.0,False,10000.0,dominant,40.020010005002504,2000.0
0,31,171.08554277138572,"[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",1e-06,144.07203601800902,True,10000.0,dominant,130.06503251625813,2000.0
0,31,107.0535267633817,"[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",1e-06,81.04052026013007,True,10000.0,dominant,69.03451725862932,2000.0
0,31,103.05152576288145,"[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",1e-06,89.04452226113057,True,10000.0,dominant,84.04202101050527,2000.0
0,31,0,"[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",1e-05,0.0,False,10000.0,dominant,31.01550775387694,2000.0
0,31,0,"[0.7 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. ]",1e-05,0.0,False,10000.0,dominant,24.012006003001503,2000.0
